name;suspiciousness_value;ranking
org.apache.commons.math3.util$FastMath#sinQ(double,double):1738;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1764;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1765;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1767;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1768;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1769;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1770;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1771;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1773;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1774;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1775;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1776;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1777;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1779;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1794;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1821;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1822;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1824;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1825;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1826;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1827;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1830;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sinQ(double,double):1832;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#cosQ(double,double):1843;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#cosQ(double,double):1844;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#cosQ(double,double):1846;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#cosQ(double,double):1847;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#cosQ(double,double):1848;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#cosQ(double,double):1850;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sin(double):2228;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sin(double):2229;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sin(double):2231;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sin(double):2234;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sin(double):2235;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sin(double):2241;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#cos(double):2295;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#cos(double):2298;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#cos(double):2299;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#cos(double):2303;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#cos(double):2308;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#cos(double):2309;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#cos(double):2318;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#cos(double):2328;0.27040816326530615;12
org.apache.commons.math3.geometry.euclidean.threed$Vector3D#Vector3D(double,double):124;0.27040816326530615;12
org.apache.commons.math3.geometry.euclidean.threed$Vector3D#Vector3D(double,double):125;0.27040816326530615;12
org.apache.commons.math3.geometry.euclidean.threed$Vector3D#Vector3D(double,double):126;0.27040816326530615;12
org.apache.commons.math3.geometry.euclidean.threed$Vector3D#Vector3D(double,double):127;0.27040816326530615;12
org.apache.commons.math3.geometry.euclidean.threed$Vector3D#Vector3D(double,double):128;0.27040816326530615;12
org.apache.commons.math3.geometry.euclidean.threed$Vector3D#Vector3D(double,double):129;0.27040816326530615;12
org.apache.commons.math3.util$FastMath#sin(double):2264;0.26302729528535984;13
org.apache.commons.math3.util$FastMath#sin(double):2265;0.26302729528535984;13
org.apache.commons.math3.util$FastMath#sin(double):2266;0.26302729528535984;13
org.apache.commons.math3.util$FastMath#sin(double):2267;0.26302729528535984;13
org.apache.commons.math3.util$FastMath#cos(double):2319;0.26302729528535984;13
org.apache.commons.math3.util$FastMath#cos(double):2320;0.26302729528535984;13
org.apache.commons.math3.util$FastMath#cos(double):2321;0.26302729528535984;13
org.apache.commons.math3.util$FastMath#cos(double):2322;0.26302729528535984;13
org.apache.commons.math3.util$FastMath$CodyWaite#FastMath$CodyWaite(double):3826;0.26302729528535984;13
org.apache.commons.math3.util$FastMath$CodyWaite#FastMath$CodyWaite(double):3829;0.26302729528535984;13
org.apache.commons.math3.util$FastMath$CodyWaite#FastMath$CodyWaite(double):3835;0.26302729528535984;13
org.apache.commons.math3.util$FastMath$CodyWaite#FastMath$CodyWaite(double):3836;0.26302729528535984;13
org.apache.commons.math3.util$FastMath$CodyWaite#FastMath$CodyWaite(double):3837;0.26302729528535984;13
org.apache.commons.math3.util$FastMath$CodyWaite#FastMath$CodyWaite(double):3839;0.26302729528535984;13
org.apache.commons.math3.util$FastMath$CodyWaite#FastMath$CodyWaite(double):3840;0.26302729528535984;13
org.apache.commons.math3.util$FastMath$CodyWaite#FastMath$CodyWaite(double):3841;0.26302729528535984;13
org.apache.commons.math3.util$FastMath$CodyWaite#FastMath$CodyWaite(double):3842;0.26302729528535984;13
org.apache.commons.math3.util$FastMath$CodyWaite#FastMath$CodyWaite(double):3844;0.26302729528535984;13
org.apache.commons.math3.util$FastMath$CodyWaite#FastMath$CodyWaite(double):3845;0.26302729528535984;13
org.apache.commons.math3.util$FastMath$CodyWaite#FastMath$CodyWaite(double):3846;0.26302729528535984;13
org.apache.commons.math3.util$FastMath$CodyWaite#FastMath$CodyWaite(double):3847;0.26302729528535984;13
org.apache.commons.math3.util$FastMath$CodyWaite#FastMath$CodyWaite(double):3849;0.26302729528535984;13
org.apache.commons.math3.util$FastMath$CodyWaite#FastMath$CodyWaite(double):3850;0.26302729528535984;13
org.apache.commons.math3.util$FastMath$CodyWaite#FastMath$CodyWaite(double):3859;0.26302729528535984;13
